Place_Id,Place_Name,Description,Category,City,Price,Rating,Link,Address
1196,Sunset Point Pantai Cemongkak,Sunset Point Pantai Cemongkak,Alam,Bali,0,45,https://www.google.com/maps/place/Sunset+Point+Pantai+Cemongkak/data=!4m7!3m6!1s0x2dd2450b642e1499:0xb4f5ac933c2b8dc5!8m2!3d-8.8030645!4d115.1167497!16s%2Fg%2F11rwmn3hsm!19sChIJmRQuZAtF0i0RxY0rPJOs9bQ?authuser=0&hl=id&rclk=1,"54W8+QMH, Jl. Bangbang Metuug, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia"
1197,Pantai Melasti Ungasan,Melasti Beach Ungasan,Pantai,Bali,10000,48,https://www.google.com/maps/place/Pantai+Melasti+Ungasan/data=!4m7!3m6!1s0x2dd25b937f74a77f:0xd7fc41e66544fbab!8m2!3d-8.8477419!4d115.1606704!16s%2Fg%2F11kxmz2m5x!19sChIJf6d0f5Nb0i0Rq_tEZeZB_Nc?authuser=0&hl=id&rclk=1,"Indonesia, Bali, Badung Regency, South Kuta, Ungasan, Unnamed Road"
1198,Uluwatu Handmade Balinese Lace - Ubud,Uluwatu Handmade Balinese Lace - Ubud,Pusat Perbelanjaan,Bali,135000,43,https://www.google.com/maps/place/Uluwatu+Handmade+Balinese+Lace+-+Ubud/data=!4m7!3m6!1s0x2dd23d6d4e8a53cf:0xfdced523b3b387d9!8m2!3d-8.5147599!4d115.2605029!16s%2Fg%2F1hm40yz4n!19sChIJz1OKTm090i0R2YezsyPVzv0?authuser=0&hl=id&rclk=1,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1199,Dreamland Beach,Dreamland Beach,Pantai,Bali,0,44,https://www.google.com/maps/place/Dreamland+Beach/data=!4m7!3m6!1s0x2dd2451ae55527e5:0x93773bcb87a92759!8m2!3d-8.7993192!4d115.1177659!16s%2Fg%2F1pzwcdgpd!19sChIJ5SdV5RpF0i0RWSeph8s7d5M?authuser=0&hl=id&rclk=1,"Dreamland Beach, Bali, Indonesia"
1200,Honeymoon Beach,Honeymoon Beach,Pantai,Bali,0,44,https://www.google.com/maps/place/Honeymoon+Beach/data=!4m7!3m6!1s0x2dd2458434c8f4e7:0xac40c46224f0a0cf!8m2!3d-8.7797921!4d115.1439473!16s%2Fg%2F11h5mxqs27!19sChIJ5_TINIRF0i0Rz6DwJGLEQKw?authuser=0&hl=id&rclk=1,"Honeymoon Beach, Salomon Bay Rd, Caneel Bay, St John 00830, U.S. Virgin Islands"
1201,Ubud Palace,Ubud Palace,Sejarah,Bali,0,43,https://www.google.com/maps/place/Ubud+Palace/data=!4m7!3m6!1s0x2dd23d6af37eb24b:0x4bcdf69a281c3f32!8m2!3d-8.5065977!4d115.2625884!16s%2Fm%2F012nzpgj!19sChIJS7J-82o90i0RMj8cKJr2zUs?authuser=0&hl=id&rclk=1,"Jl. Raya Ubud No.8, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1203,Mandala Suci Wenara Wana,Sacred Monkey Forest Sanctuary,Alam,Bali,80000,45,https://www.google.com/maps/place/Mandala+Suci+Wenara+Wana/data=!4m7!3m6!1s0x2dd23d43f6189b67:0xb6ec43164befc356!8m2!3d-8.5193727!4d115.2606299!16s%2Fm%2F03wc0td!19sChIJZ5sY9kM90i0RVsPvSxZD7LY?authuser=0&hl=id&rclk=1,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1204,Kajeng Rice Field,Kajeng Rice Field,Alam,Bali,0,46,https://www.google.com/maps/place/Kajeng+Rice+Field/data=!4m7!3m6!1s0x2dd23d40cbe6a8f1:0x41187abccf9339c9!8m2!3d-8.5006232!4d115.2618325!16s%2Fg%2F11f03yg9rp!19sChIJ8ajmy0A90i0RyTmTz7x6GEE?authuser=0&hl=id&rclk=1,"Jl. Kajeng No.88, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1207,Desa Kokokan,Petulu Heron Bird Colony Watch Point,Alam,Bali,50000,43,https://www.google.com/maps/place/Desa+Kokokan/data=!4m7!3m6!1s0x2dd222aea4a44927:0x9399d01ca97837d1!8m2!3d-8.4784385!4d115.2765648!16s%2Fg%2F11bx51hfcf!19sChIJJ0mkpK4i0i0R0Td4qRzQmZM?authuser=0&hl=id&rclk=1,"Petulu, Ubud, Gianyar Regency, Bali 80561, Indonesia"
1208,Pura Gunung Lebah,,Sejarah,Bali,0,44,https://www.google.com/maps/place/Pura+Gunung+Lebah+%E1%AC%A7%E1%AC%B8%E1%AC%AD%E2%80%8B%E1%AC%95%E1%AC%B8%E1%AC%A6%E1%AC%B8%E1%AC%82%E2%80%8B%E1%AC%AE%E1%AD%84%E1%AC%AE%E1%AD%82%E1%AC%A9%E1%AC%84%E1%AD%9F%E2%80%8B/data=!4m7!3m6!1s0x2dd23d3e0ac72a05:0x979a345a4910105c!8m2!3d-8.5040282!4d115.2546199!16s%2Fg%2F12hqs2lml!19sChIJBSrHCj490i0RXBAQSVo0mpc?authuser=0&hl=id&rclk=1,
1209,Pura Dalem Ubud,Pura Dalem Ubud,Sejarah,Bali,0,45,https://www.google.com/maps/place/Pura+Dalem+Ubud/data=!4m7!3m6!1s0x2dd23d3fe9bed437:0x47bd64e6903f6f9d!8m2!3d-8.5051334!4d115.2582991!16s%2Fg%2F11cjj16t7y!19sChIJN9S-6T890i0RnW8_kOZkvUc?authuser=0&hl=id&rclk=1,"Jl. Raya Ubud, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1210,Museum Puri Lukisan,Museum Puri Lukisan,Edukasi,Bali,85000,43,https://www.google.com/maps/place/Museum+Puri+Lukisan/data=!4m7!3m6!1s0x2dd23d6aac844e31:0x1cf8abb996ec8402!8m2!3d-8.5052428!4d115.2603706!16s%2Fm%2F053p5q2!19sChIJMU6ErGo90i0RAoTslrmr-Bw?authuser=0&hl=id&rclk=1,"Ubud, Gianyar Regency, Bali 80571, Indonesia"
1211,Bali Bird Walks,Bali Bird Walks,Healing,Bali,140000,46,https://www.google.com/maps/place/Bali+Bird+Walks/data=!4m7!3m6!1s0x2dd23d157b4b36f5:0xdc0fb83d33356612!8m2!3d-8.5081572!4d115.2477457!16s%2Fg%2F1pzr95_hv!19sChIJ9TZLexU90i0REmY1Mz24D9w?authuser=0&hl=id&rclk=1,"F6RX+P3Q, Jl. Penestanan Kelod, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1212,Bukit Campuhan,Bukit Campuhan,Alam,Bali,0,45,https://www.google.com/maps/place/Bukit+Campuhan/data=!4m7!3m6!1s0x2dd23d3968fd1da5:0x90fb03bfae62a888!8m2!3d-8.4993467!4d115.2550384!16s%2Fg%2F11bv29z2x5!19sChIJpR39aDk90i0RiKhirr8D-5A?authuser=0&hl=id&rclk=1,"Jl. Bangkiang Sidem, Kelusa, Kec. Payangan, Kabupaten Gianyar, Bali 80571, Indonesia"
1213,Museum Seni Agung Rai,Agung Rai Museum of Art,Spot Foto,Bali,100000,45,https://www.google.com/maps/place/Museum+Seni+Agung+Rai/data=!4m7!3m6!1s0x2dd23d744d46d9c3:0x17defd93d73ad638!8m2!3d-8.5228143!4d115.2637566!16s%2Fm%2F05b4w_7!19sChIJw9lGTXQ90i0RONY615P93hc?authuser=0&hl=id&rclk=1,"Jl. Raya Pengosekan Ubud, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1214,Pasar Seni Ubud,Ubud Art Market,Kuliner,Bali,0,41,https://www.google.com/maps/place/Pasar+Seni+Ubud/data=!4m7!3m6!1s0x2dd23de2db450aa1:0x409d0777de9a0ded!8m2!3d-8.5071639!4d115.2629725!16s%2Fg%2F11f9xyq28w!19sChIJoQpF2-I90i0R7Q2a3ncHnUA?authuser=0&hl=id&rclk=1,"Jl. Raya Ubud No.35, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1217,Bebek Bengil,Bebek Bengil Ubud,Kuliner,Bali,165000,43,https://www.google.com/maps/place/Bebek+Bengil/data=!4m7!3m6!1s0x2dd23d723f1e6ee5:0xb1b3fbe249c74f02!8m2!3d-8.5177232!4d115.2637002!16s%2Fg%2F1td6js3k!19sChIJ5W4eP3I90i0RAk_HSeL7s7E?authuser=0&hl=id&rclk=1,"Jl. Hanoman, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1218,The Blanco Renaissance Museum,The Blanco Renaissance Museum,Spot Foto,Bali,55000,43,https://www.google.com/maps/place/The+Blanco+Renaissance+Museum/data=!4m7!3m6!1s0x2dd23d3de1f0053d:0x3c7b62c135ac609!8m2!3d-8.5049558!4d115.2541995!16s%2Fm%2F05b4lcd!19sChIJPQXw4T090i0RCcZaEyy2xwM?authuser=0&hl=id&rclk=1,"Jl. Raya Campuhan, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1219,Neka Art Museum,Neka Art Museum,Spot Foto,Bali,150000,45,https://www.google.com/maps/place/Neka+Art+Museum/data=!4m7!3m6!1s0x2dd23d1288aeedfb:0xf2a74dcfe819a3a!8m2!3d-8.4924592!4d115.2535174!16s%2Fm%2F05b5rhh!19sChIJ--2uiBI90i0ROpqB_tx0Kg8?authuser=0&hl=id&rclk=1,"Jalan Raya Sanggingan Campuhan, Kedewatan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1220,Folk Pool & Gardens,Folk Pool & Gardens,Taman,Bali,50000,44,https://www.google.com/maps/place/Folk+Pool+%26+Gardens/data=!4m7!3m6!1s0x2dd23d6d312ec233:0x1fa9dbb0c25060ab!8m2!3d-8.5139603!4d115.2605443!16s%2Fg%2F11cjj07gmw!19sChIJM8IuMW090i0Rq2BQwrDbqR8?authuser=0&hl=id&rclk=1,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1221,Pura Samuan Tiga,Pura Samuan Tiga,Sejarah,Bali,0,48,https://www.google.com/maps/place/Pura+Samuan+Tiga/data=!4m7!3m6!1s0x2dd2162d50139615:0xf2d2078f913edfcd!8m2!3d-8.523841!4d115.294948!16s%2Fg%2F1pzqvlwn_!19sChIJFZYTUC0W0i0Rzd8-kY8H0vI?authuser=0&hl=id&rclk=1,"Jl. Pura Samuan Tiga, Bedulu, Kec. Blahbatuh, Kabupaten Gianyar, Bali 50581, Indonesia"
1222,Ubud Inn Cottage,Ubud Inn & Spa,Alam,Bali,487746,44,https://www.google.com/maps/place/Ubud+Inn+Cottage/data=!4m10!3m9!1s0x2dd23d72ab92bc77:0xabf424c518ef1084!5m2!4m1!1i2!8m2!3d-8.5157318!4d115.2605133!16s%2Fg%2F1pzsnpsf8!19sChIJd7ySq3I90i0RhBDvGMUk9Ks?authuser=0&hl=id&rclk=1,"F7M6+P62, Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1223,Komaneka Fine Art Gallery,Komaneka Fine Art Gallery,Spot Foto,Bali,15000,46,https://www.google.com/maps/place/Komaneka+Fine+Art+Gallery/data=!4m7!3m6!1s0x2dd23d6cdafec279:0xf4c2e32436a12649!8m2!3d-8.512577!4d115.2613275!16s%2Fg%2F11h0z2mhl!19sChIJecL-2mw90i0RSSahNiTjwvQ?authuser=0&hl=id&rclk=1,"Jl. Monkey Forest, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1224,Pyramids Of Chi,Pyramids Of Chi,Alam,Bali,300000,43,https://www.google.com/maps/place/Pyramids+Of+Chi/data=!4m7!3m6!1s0x2dd222b6eb1fc5fd:0x60ffbe307ff81277!8m2!3d-8.4786255!4d115.2642886!16s%2Fg%2F11bwm71s53!19sChIJ_cUf67Yi0i0RdxL4fzC-_2A?authuser=0&hl=id&rclk=1,"Banjar Bentuyung Ubud, Jalan Kelebang Moding No.22, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80571, Indonesia"
1226,Hujan Locale,Hujan Locale: Modern Indonesian Restaurant,Kuliner,Bali,400000,46,https://www.google.com/maps/place/Hujan+Locale/data=!4m7!3m6!1s0x2dd23d4f53d597a3:0x46f26e5d7a6aee8!8m2!3d-8.5073!4d115.265031!16s%2Fg%2F11b7w2_dqg!19sChIJo5fVU0890i0R6K6m1-UmbwQ?authuser=0&hl=id&rclk=1,"Jl. Sri Wedari No.5, Ubud, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia"
1230,Downtown Ubud,Ubud,Kuliner,Bali,50000,44,https://www.google.com/maps/place/Downtown+Ubud/data=!4m7!3m6!1s0x2dd23d6b06e76bf7:0x4a0eb1f659c0bde9!8m2!3d-8.508216!4d115.2627726!16s%2Fg%2F11df2jkhjz!19sChIJ92vnBms90i0R6b3AWfaxDko?authuser=0&hl=id&rclk=1,"Ubud, Gianyar Regency, Bali, Indonesia"
1232,The Beach Club at Courtyard by Marriott Bali Nusa DuaMarriott Bali Nusa Dua,The Beach Club at Courtyard by Marriott Bali Nusa Resort Dua,Kuliner,Bali,100000,45,https://www.google.com/maps/place/The+Beach+Club+at+Courtyard+by+Marriott+Bali+Nusa+Dua/data=!4m7!3m6!1s0x2dd242d7d5ea1a85:0xf859c23c145603bb!8m2!3d-8.8026195!4d115.2359952!16s%2Fg%2F1pv6z1tsj!19sChIJhRrq1ddC0i0RuwNWFDzCWfg?authuser=0&hl=id&rclk=1,"Peninsula Beach, Nusa Dua, Benoa, South Kuta, Badung Regency, Bali 80363, Indonesia"
1233,Sakala Klub,Sakala Beach Club,Klub,Bali,150000,45,https://www.google.com/maps/place/Sakala+Beach+Club/data=!4m7!3m6!1s0x2dd2433ef165d9c5:0x9f7bf0cd1d9b2288!8m2!3d-8.759307!4d115.2219881!16s%2Fg%2F11r8s13wt!19sChIJxdll8T5D0i0RiCKbHc3we58?authuser=0&hl=id&rclk=1,"Jl. Pratama No.95, Tj. Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia"
1234,Mari Klub Bali,Mari Beach Club Bali,Klub,Bali,250000,44,https://www.google.com/maps/place/Mari+Beach+Club+Bali/data=!4m7!3m6!1s0x2dd247fdc1963365:0x7e2afeb068989e95!8m2!3d-8.673399!4d115.146549!16s%2Fg%2F11q1q4fjjt!19sChIJZTOWwf1H0i0RlZ6YaLD-Kn4?authuser=0&hl=id&rclk=1,"Jl. Batu Belig No.66, Kerobokan Kelod, Kec. Kuta Utara, Bali, 80361, Indonesia"
1235,Azul Klub,Azul Beach Club Bali,Klub,Bali,363120,45,https://www.google.com/maps/place/Azul+Beach+Club/data=!4m7!3m6!1s0x2dd246c268972c95:0xa519475aaf80c78b!8m2!3d-8.7072715!4d115.1664586!16s%2Fg%2F11c489f6vq!19sChIJlSyXaMJG0i0Ri8eAr1pHGaU?authuser=0&hl=id&rclk=1,"Jl. Padma No.2, Legian, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia"
1237,Jimbaran Klub,Jimbaran Beach Club,Klub,Bali,30000,42,https://www.google.com/maps/place/Jimbaran+Beach+Club/data=!4m7!3m6!1s0x2dd244f31369512b:0x3f37b90c858f9dd6!8m2!3d-8.7817145!4d115.1631605!16s%2Fg%2F1pzpyfm0q!19sChIJK1FpE_NE0i0R1p2PhQy5Nz8?authuser=0&hl=id&rclk=1,"Jl. Pantai Muaya, Jimbaran, Kuta Selatan, Jl. Wanagiri No.1, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia"
1238,Cocoon Day Club,Cocoon Beach Club Seminyak,Klub,Bali,200000,43,https://www.google.com/maps/place/Cocoon+Day+Club/data=!4m7!3m6!1s0x2dd247e858de9565:0xb91a2f6aeeb2724f!8m2!3d-8.6972771!4d115.1620901!16s%2Fg%2F11t_rb25sc!19sChIJZZXeWOhH0i0RT3Ky7movGrk?authuser=0&hl=id&rclk=1,"Pantai Double Six, Jl. Arjuna No.66, Seminyak, Kuta, Badung Regency, Bali 80361, Indonesia"
1239,Finns Klub,FINNS Beach Club,Klub,Bali,250000,45,https://www.google.com/maps/place/Finns+Beach+Club/data=!4m10!3m9!1s0x2dd247e34ed21a49:0x4993b9f229a9b15f!5m2!4m1!1i2!8m2!3d-8.6667652!4d115.1393984!16s%2Fg%2F11n0cbw837!19sChIJSRrSTuNH0i0RX7GpKfK5k0k?authuser=0&hl=id&rclk=1,"Jl. Pantai Berawa No.99, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia"
1240,Sundays Klub,Sundays Beach Club,Klub,Bali,250000,45,https://www.google.com/maps/place/Sundays+Beach+Club/data=!4m7!3m6!1s0x2dd25b052ba7ef3f:0xb38f06acc4d67a83!8m2!3d-8.8460724!4d115.1485221!16s%2Fg%2F11by_dxz92!19sChIJP--nKwVb0i0Rg3rWxKwGj7M?authuser=0&hl=id&rclk=1,"Jl. Pantai Sel. Gau Banjar Wijaya Kusuma, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali 80362, Indonesia"
1241,Palmilla Bali Klub,Palmilla Bali Beach Club,Klub,Bali,250000,44,https://www.google.com/maps/place/Palmilla+Bali+Beach+Club/data=!4m7!3m6!1s0x2dd25be35cda91bb:0x96626e1286702c37!8m2!3d-8.8479375!4d115.1576875!16s%2Fg%2F11fkdz08s3!19sChIJu5HaXONb0i0RNyxwhhJuYpY?authuser=0&hl=id&rclk=1,"Ungasan, South Kuta, Badung Regency, Bali, Indonesia"
1242,Vue Klub Canggu,Vue Beach Club Canggu,Klub,Bali,280000,43,https://www.google.com/maps/place/Vue+Beach+Club+Canggu/data=!4m7!3m6!1s0x2dd2479d8a47971d:0xfa141d828332e834!8m2!3d-8.6685116!4d115.1412768!16s%2Fg%2F1hhgvk8mm!19sChIJHZdHip1H0i0RNOgyg4IdFPo?authuser=0&hl=id&rclk=1,"Canggu, Jl. Subak Sari 13, Tibubeneng, Kabupaten Badung, Bali 80361, Indonesia"
1243,Mano Beach House,Mano Beach House,Klub,Bali,250000,45,https://www.google.com/maps/place/Mano+Beach+House/data=!4m7!3m6!1s0x2dd2470e4afc396f:0x3ef4c63189558672!8m2!3d-8.6818168!4d115.1514832!16s%2Fg%2F1pzvnzt08!19sChIJbzn8Sg5H0i0RcoZViTHG9D4?authuser=0&hl=id&rclk=1,"Jl. Pantai Pura Petitenget Kerobokan Kelod, Seminyak, Kec. Kuta Utara, Kabupaten Badung, Bali, Indonesia"
1245,SURGA BEACHCLUB,SURGA BEACHCLUB,Klub,Bali,95000,44,https://www.google.com/maps/place/SURGA+BEACHCLUB/data=!4m7!3m6!1s0x2dd25b8ca17a40ff:0xa97e33762a57e35b!8m2!3d-8.847726!4d115.1550302!16s%2Fg%2F11stjbbxq2!19sChIJ_0B6oYxb0i0RW-NXKnYzfqk?authuser=0&hl=id&rclk=1,"Ungasan, South Kuta, Badung Regency, Bali, Indonesia"
1246,Tropicola Klub Bali,Tropicola Beach Club Bali,Klub,Bali,200000,44,https://www.google.com/maps/place/Tropicola+Beach+Club+Bali/data=!4m7!3m6!1s0x2dd247917699a45b:0xb980e23eb232d858!8m2!3d-8.6760372!4d115.1477238!16s%2Fg%2F11f7r7lvv4!19sChIJW6SZdpFH0i0RWNgysj7igLk?authuser=0&hl=id&rclk=1,"Jl. Pantai Batu Belig No 5, Kerobokan Kelod, Kec. Kuta Utara, Seminyak, Kerobokan Kelod, Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia"
1247,The Sand Beach Bar & Restaurant,The Sand Beach Bar & Restaurant,Klub,Bali,0,40,https://www.google.com/maps/place/The+Sand+Beach+Bar+%26+Restaurant/data=!4m7!3m6!1s0x2dd246e109cb324d:0xb196a2c6f6ec0ff5!8m2!3d-8.6968531!4d115.16123!16s%2Fg%2F1q5bmnt3h!19sChIJTTLLCeFG0i0R9Q_s9sailrE?authuser=0&hl=id&rclk=1,"8536+7F5, Jl. Arjuna, Seminyak, Kec. Kuta, Kabupaten Badung, Bali, Indonesia"
1248,Infinity Klub,Infinity Beach Club,Klub,Bali,250000,45,https://www.google.com/maps/place/Infinity+Beach+Club/data=!4m7!3m6!1s0x2dd24746604c8a53:0xd76941a13b9c6c6c!8m2!3d-8.6865805!4d115.1538928!16s%2Fg%2F11rfpztdzf!19sChIJU4pMYEZH0i0RbGycO6FBadc?authuser=0&hl=id&rclk=1,"Seminyak, Bali, Badung Regency, Bali 80361, Indonesia"
1249,Sun.n.Sand BeachFront,Sun N Sand Resort,Klub,Bali,90000,48,https://www.google.com/maps/place/Sun.n.Sand+BeachFront/data=!4m7!3m6!1s0x2dd243557a787f83:0xf56ae3cf5617f7f5!8m2!3d-8.7580574!4d115.2219079!16s%2Fg%2F11smqhnb54!19sChIJg394elVD0i0R9fcXVs_javU?authuser=0&hl=id&rclk=1,"2701 S Ocean Blvd, Myrtle Beach, SC 29577, United States"
1250,Club Med Beach,Club Med Cancún,Klub,Bali,920000,45,https://www.google.com/maps/place/Club+Med+Beach/data=!4m7!3m6!1s0x2dd2431f4b59e149:0x89533bf0a0a7a062!8m2!3d-8.7897385!4d115.2304607!16s%2Fg%2F11c3vq41jf!19sChIJSeFZSx9D0i0RYqCnoPA7U4k?authuser=0&hl=id&rclk=1,"Nizuc, Carretera, Zona Hotelera, 77500 Cancún, Q.R., Mexico"
1251,Como Klub,COMO Beach Club,Klub,Bali,250000,45,https://www.google.com/maps/place/Como+Beach+Club/data=!4m7!3m6!1s0x2dd23876320ea001:0x8c6c4da8dab829da!8m2!3d-8.6558175!4d115.1262935!16s%2Fg%2F11f4lj3y2t!19sChIJAaAOMnY40i0R2im42qhNbIw?authuser=0&hl=id&rclk=1,"Jl. Pantai Batu Mejan, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia"
1253,Lucky Wins Beach Lounge,Lucky Wins Beach Lounge,Klub,Bali,0,43,https://www.google.com/maps/place/Lucky+Wins+Beach+Lounge/data=!4m7!3m6!1s0x2dd2455d713c5835:0x5ef33f4992292d7a!8m2!3d-8.7936723!4d115.1224682!16s%2Fg%2F11h1z_pfkd!19sChIJNVg8cV1F0i0Rei0pkkk_814?authuser=0&hl=id&rclk=1,"644C+GXP, Pecatu, South Kuta, Badung Regency, Bali 80361, Indonesia"
1254,Reef Klub,Reef Beach Club,Klub,Bali,0,45,https://www.google.com/maps/place/Reef+Beach+Club/data=!4m7!3m6!1s0x2dd25d8e59e31505:0x39c60ae450bc0399!8m2!3d-8.830053!4d115.2188139!16s%2Fg%2F11fq4cpk21!19sChIJBRXjWY5d0i0RmQO8UOQKxjk?authuser=0&hl=id&rclk=1,"Jl. Raya Nusa Dua Selatan, Sawangan, Nusa Dua, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia"
1255,Mazu Klub Bali,Mazu Beach Club Bali,Klub,Bali,250000,43,https://www.google.com/maps/place/Mazu+Beach+Club+Bali/data=!4m7!3m6!1s0x2dd24518f390917d:0x77b8d2e096f42b91!8m2!3d-8.7936733!4d115.122468!16s%2Fg%2F11swt_41lq!19sChIJfZGQ8xhF0i0RkSv0luDSuHc?authuser=0&hl=id&rclk=1,"644C+GXP, Pecatu, South Kuta, Badung Regency, Bali 80361, Indonesia"
1256,Cattamaran Klub,Tropical Temptation - Adult Only Beach Club,Klub,Bali,0,47,https://www.google.com/maps/place/Cattamaran+Beach+Club/data=!4m7!3m6!1s0x2dd25bd177658d93:0x7a02435a34f5d64a!8m2!3d-8.8481875!4d115.1603802!16s%2Fg%2F11nnv6wmtt!19sChIJk41ld9Fb0i0RStb1NFpDAno?authuser=0&hl=id&rclk=1,"Melasti Beach 88, Ungasan, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia"
1257,Mïnoo Klub,,Klub,Bali,150000,44,https://www.google.com/maps/place/M%C3%AFnoo+Beach+Club/data=!4m7!3m6!1s0x2dd25b7b19ddacbd:0xb087ed93a217ee03!8m2!3d-8.8482789!4d115.161177!16s%2Fg%2F11hf7s4fcz!19sChIJvazdGXtb0i0RA-4XopPth7A?authuser=0&hl=id&rclk=1,
1259,Beach Bar - Alila Seminyak,Beach Bar - Alila Seminyak,Klub,Bali,50000,47,https://www.google.com/maps/place/Beach+Bar+-+Alila+Seminyak/data=!4m7!3m6!1s0x2dd2470e86d889a3:0x589829aef0ff81b3!8m2!3d-8.6801343!4d115.1501385!16s%2Fg%2F11f4l9cjv6!19sChIJo4nYhg5H0i0Rs4H_8K4pmFg?authuser=0&hl=id&rclk=1,"Inside Alila Seminyak, Jl. Taman Ganesha Jl. Petitenget No.9A, Seminyak, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia"
1260,Timbis Klub,Timbis Beach Club,Klub,Bali,250000,48,https://www.google.com/maps/place/Timbis+Beach+Club/data=!4m7!3m6!1s0x2dd25d5868b8fb43:0x9d93529f58afcc72!8m2!3d-8.8423515!4d115.1932483!16s%2Fg%2F11vl72_16x!19sChIJQ_u4aFhd0i0RcsyvWJ9Sk50?authuser=0&hl=id&rclk=1,"Jl. Pantai Pandawa, area Pantai, Timbis, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia"
1262,Kubu Private Klub,Kubu Beach Club,Klub,Bali,0,44,https://www.google.com/maps/place/Kubu+Private+Beach+Club/data=!4m7!3m6!1s0x2dd244ebffffffcf:0x5f3184e22e9201de!8m2!3d-8.7879753!4d115.1330871!16s%2Fg%2F11f2ckr77c!19sChIJz____-tE0i0R3gGSLuKEMV8?authuser=0&hl=id&rclk=1,"AYANA Resort and Spa, Jl. Karang Mas Sejahtera, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80364, Indonesia"
1263,Potato Head Klub,Potato Head Beach Club,Klub,Bali,90000,46,https://www.google.com/maps/place/Potato+Head+Beach+Club/data=!4m7!3m6!1s0x2dd24711ff4b76fd:0x1b9dac1a58048d4e!8m2!3d-8.6794353!4d115.1499342!16s%2Fg%2F1tf7j_07!19sChIJ_XZL_xFH0i0RTo0EWBqsnRs?authuser=0&hl=id&rclk=1,"Petitenget St No.51B, Seminyak, Kuta Utara, Badung Regency, Bali 80361, Indonesia"
1264,Yeh Gangga Klub,Yeh Gangga Beach Club by Uname,Klub,Bali,168000,45,https://www.google.com/maps/place/Yeh+Gangga+Beach+Club/data=!4m7!3m6!1s0x2dd237745172a86d:0xe217ca84edd56333!8m2!3d-8.5914323!4d115.0690213!16s%2Fg%2F11fp30nv_8!19sChIJbahyUXQ30i0RM2PV7YTKF-I?authuser=0&hl=id&rclk=1,"Jl. Yeh Gangga I, Kabupaten Tabanan, Bali 82115, Indonesia"
1265,Pavilion Surf Club Legian Beach,Pavilion Surf Club Legian Beach,Klub,Bali,400000,47,https://www.google.com/maps/place/Pavilion+Surf+Club+Legian+Beach/data=!4m7!3m6!1s0x2dd2475097f64ee9:0x7b7c7459a3ce06e1!8m2!3d-8.6990147!4d115.1626731!16s%2Fg%2F11kx2z6kx9!19sChIJ6U72l1BH0i0R4QbOo1l0fHs?authuser=0&hl=id&rclk=1,"Jl. Pantai Double Six No.10, Legian, Kuta, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia"
